CPD ID,Plate ID,Well
CPD_359705,APL001686,A06
CPD_320728,APL001562,P17
CPD_324680,APL001575,A15
CPD_326033,APL001579,E14
CPD_326107,APL001579,J11
CPD_327592,APL001584,G04
CPD_329006,APL001588,L17
CPD_330012,APL001591,L10
CPD_330617,APL001593,J21
CPD_330727,APL001594,E09
CPD_331301,APL001595,D14
CPD_331461,APL001596,I14
CPD_331645,APL001596,J20
CPD_333437,APL001602,C22
CPD_335112,APL001607,N19
CPD_336787,APL001612,D22
CPD_337794,APL001616,C13
CPD_337998,APL001616,N04
CPD_341364,APL001627,K14
CPD_342606,APL001631,O06
CPD_343410,APL001633,F10
CPD_345062,APL001639,E03
CPD_352544,APL001662,C15
CPD_354085,APL001666,D22
CPD_324241,APL001573,D06
CPD_325077,APL001576,K14
CPD_325199,APL001576,P04
CPD_325638,APL001578,O13
CPD_326017,APL001579,E10
CPD_327752,APL001584,J04
CPD_328432,APL001586,L14
CPD_330185,APL001592,G14
CPD_330289,APL001592,J19
CPD_332516,APL001599,P09
CPD_332834,APL001600,L09
CPD_334878,APL001606,F22
CPD_335898,APL001610,O17
CPD_336722,APL001612,B06
CPD_337776,APL001616,O07
CPD_338531,APL001618,I18
CPD_341649,APL001628,K06
CPD_343484,APL001634,I07
CPD_344326,APL001636,N17
CPD_344601,APL001637,D07
CPD_345729,APL001641,K09
CPD_346129,APL001642,M10
CPD_346499,APL001643,B03
CPD_348496,APL001649,C22
CPD_350257,APL001654,H22
CPD_351643,APL001659,A10
CPD_320871,APL001563,M13
CPD_322775,APL001569,O13
CPD_326294,APL001580,O17
CPD_327201,APL001583,G05
CPD_327521,APL001584,G05
CPD_327769,APL001584,L08
CPD_334389,APL001605,C20
CPD_334701,APL001606,C18
CPD_339710,APL001622,A19
CPD_341876,APL001629,E03
CPD_344294,APL001636,N09
CPD_345609,APL001640,L19
CPD_345961,APL001641,L08
CPD_346089,APL001642,K19
CPD_346597,APL001643,F08
CPD_346653,APL001643,F22
CPD_346487,APL001643,I20
CPD_347758,APL001647,O15
CPD_353262,APL001664,C16
CPD_353670,APL001665,D17
CPD_355819,APL001672,A18
CPD_318012,APL001554,A15
CPD_319555,APL001558,N22
CPD_320688,APL001562,P07
CPD_323466,APL001571,O10
CPD_324234,APL001573,F04
CPD_324752,APL001575,A14
CPD_325807,APL001578,B17
CPD_325813,APL001578,N17
CPD_331181,APL001595,D03
CPD_337682,APL001615,B06
CPD_338577,APL001618,F09
CPD_340707,APL001625,C10
CPD_340934,APL001626,M05
CPD_352606,APL001662,O10
CPD_359921,APL001686,B20
CPD_322042,APL001566,L10
CPD_324065,APL001573,C21
CPD_324862,APL001575,N19
CPD_325774,APL001578,P07
CPD_326566,APL001581,A07
CPD_329584,APL001590,D03
CPD_329712,APL001590,D16
CPD_330542,APL001593,D03
CPD_331066,APL001595,M13
CPD_335897,APL001610,M17
CPD_336178,APL001611,O07
CPD_336555,APL001612,A04
CPD_337107,APL001613,D22
CPD_338579,APL001618,J09
CPD_340370,APL001624,A06
CPD_342907,APL001632,K21
CPD_344231,APL001636,O14
CPD_345252,APL001639,B11
CPD_345106,APL001639,M13
CPD_345983,APL001641,H14
CPD_346437,APL001643,E08
CPD_349463,APL001652,D03
CPD_350205,APL001654,P08
CPD_351555,APL001659,A07
CPD_360254,APL001687,L22
CPD_321157,APL001564,A07
CPD_322466,APL001568,C17
CPD_322487,APL001568,M21
CPD_322613,APL001568,L13
CPD_323035,APL001569,J22
CPD_324288,APL001573,B18
CPD_324551,APL001574,P21
CPD_327152,APL001582,F14
CPD_327012,APL001582,M18
CPD_328695,APL001587,J19
CPD_330669,APL001593,B16
CPD_331366,APL001596,K09
CPD_334068,APL001604,A20
CPD_337510,APL001615,I21
CPD_338025,APL001616,D12
CPD_338717,APL001619,G05
CPD_343272,APL001633,O14
CPD_345082,APL001639,M07
CPD_349390,APL001652,A06
CPD_352641,APL001662,E20
CPD_353637,APL001665,B09
CPD_358234,APL001680,E05
CPD_320206,APL001561,I07
CPD_321231,APL001564,A08
CPD_322140,APL001567,E15
CPD_322166,APL001567,I21
CPD_326315,APL001580,I04
CPD_327805,APL001584,F18
CPD_327672,APL001584,H03
CPD_330935,APL001594,H21
CPD_331229,APL001595,D15
CPD_338600,APL001618,D15
CPD_340537,APL001624,P06
CPD_342054,APL001629,L07
CPD_342543,APL001631,A11
CPD_342919,APL001632,C06
CPD_343734,APL001634,N10
CPD_343890,APL001635,E10
CPD_345209,APL001639,K20
CPD_350149,APL001654,P13
CPD_353021,APL001663,B15
CPD_355936,APL001672,P06
CPD_356763,APL001675,I16
CPD_359600,APL001685,P18
CPD_359934,APL001686,L22
CPD_318597,APL001555,H22
CPD_324237,APL001573,L04
CPD_325662,APL001578,O19
CPD_330269,APL001592,B15
CPD_334235,APL001604,P20
CPD_337056,APL001613,N08
CPD_341588,APL001628,A11
CPD_345596,APL001640,B17
CPD_345885,APL001641,D09
CPD_346038,APL001642,E07
CPD_346088,APL001642,I19
CPD_360002,APL001687,C19
CPD_321701,APL001565,P04
CPD_324031,APL001573,O11
CPD_325057,APL001576,C10
CPD_325584,APL001577,D22
CPD_327579,APL001584,K19
CPD_327690,APL001584,L07
CPD_328217,APL001586,M19
CPD_328995,APL001588,F15
CPD_329400,APL001589,B18
CPD_329505,APL001590,E04
CPD_331961,APL001597,D20
CPD_337601,APL001615,P03
CPD_338086,APL001617,M05
CPD_338720,APL001619,M05
CPD_340394,APL001624,A12
CPD_340578,APL001624,B18
CPD_340687,APL001625,K04
CPD_342671,APL001631,B03
CPD_342917,APL001632,O04
CPD_343362,APL001633,F17
CPD_343184,APL001633,M11
CPD_343774,APL001634,N20
CPD_344657,APL001637,D21
CPD_345919,APL001641,H17
CPD_346300,APL001642,D14
CPD_346541,APL001643,F13
CPD_348232,APL001648,D15
CPD_349687,APL001653,C19
CPD_352543,APL001662,A15
CPD_359393,APL001685,A08
CPD_360215,APL001687,N12
CPD_360192,APL001687,P06
CPD_320232,APL001561,M13
CPD_320945,APL001563,A14
CPD_321725,APL001565,P10
CPD_324406,APL001574,M06
CPD_324632,APL001575,A03
CPD_324846,APL001575,N15
CPD_325128,APL001576,B07
CPD_328253,APL001586,E10
CPD_328651,APL001587,B09
CPD_329151,APL001589,M13
CPD_332285,APL001598,N20
CPD_336019,APL001610,B09
CPD_336195,APL001611,A13
CPD_336709,APL001612,H21
CPD_338595,APL001618,J13
CPD_339032,APL001620,E07
CPD_339141,APL001620,O14
CPD_339908,APL001622,P08
CPD_343527,APL001634,O17
CPD_344490,APL001637,E19
CPD_345474,APL001640,M06
CPD_345870,APL001641,F05
CPD_346023,APL001642,G03
CPD_351587,APL001659,A15
CPD_353439,APL001664,F20
CPD_356806,APL001675,P05
CPD_359409,APL001685,A12
CPD_360173,APL001687,J21
CPD_317964,APL001554,A03
CPD_318285,APL001555,C03
CPD_318921,APL001557,A03
CPD_323130,APL001570,I06
CPD_325120,APL001576,B05
CPD_330280,APL001592,H17
CPD_331485,APL001596,I20
CPD_332878,APL001600,D21
CPD_334499,APL001605,P06
CPD_336778,APL001612,B20
CPD_337969,APL001616,D17
CPD_340716,APL001625,E12
CPD_341742,APL001628,J09
CPD_343895,APL001635,O10
CPD_344442,APL001637,E07
CPD_346272,APL001642,L06
CPD_348488,APL001649,C20
CPD_351210,APL001657,L20
CPD_351373,APL001658,C22
CPD_352822,APL001663,A05
CPD_353078,APL001663,D10
CPD_353447,APL001664,F22
CPD_357521,APL001677,P06
CPD_359800,APL001686,P07
CPD_319375,APL001558,A18
CPD_320290,APL001561,A10
CPD_323490,APL001571,O16
CPD_327656,APL001584,G20
CPD_328076,APL001585,D06
CPD_327874,APL001585,O13
CPD_330338,APL001592,L12
CPD_330997,APL001594,D18
CPD_331088,APL001595,I19
CPD_331712,APL001597,O15
CPD_337739,APL001615,D20
CPD_341022,APL001626,O08
CPD_341965,APL001629,I06
CPD_342475,APL001630,F14
CPD_343918,APL001635,M16
CPD_343879,APL001635,O06
CPD_344249,APL001636,C20
CPD_346260,APL001642,D04
CPD_346104,APL001642,I04
CPD_353510,APL001665,C17
CPD_359742,APL001686,K14
CPD_359759,APL001686,M18
CPD_322321,APL001567,B21
CPD_324886,APL001575,N06
CPD_325439,APL001577,B05
CPD_326368,APL001580,C18
CPD_328035,APL001585,B15
CPD_330863,APL001594,F03
CPD_331783,APL001597,O14
CPD_334642,APL001606,M21
CPD_335171,APL001607,D16
CPD_340416,APL001624,M16
CPD_341486,APL001627,B06
CPD_341716,APL001628,F03
CPD_343043,APL001632,N16
CPD_343240,APL001633,O06
CPD_344624,APL001637,B13
CPD_345405,APL001640,C09
CPD_345741,APL001641,C13
CPD_348151,APL001648,A16
CPD_353613,APL001665,B03
CPD_359752,APL001686,O16
CPD_318737,APL001556,A18
CPD_320825,APL001563,A03
CPD_327046,APL001582,B07
CPD_328712,APL001587,L04
CPD_329352,APL001589,B06
CPD_330261,APL001592,B13
CPD_331949,APL001597,L16
CPD_333189,APL001601,B19
CPD_335900,APL001610,C19
CPD_338451,APL001618,I17
CPD_338587,APL001618,J11
CPD_343921,APL001635,C18
CPD_346624,APL001643,L14
CPD_346640,APL001643,L18
CPD_348310,APL001648,P14
CPD_349485,APL001652,P07
CPD_353188,APL001664,O15
CPD_353926,APL001666,E22
CPD_353840,APL001666,G19
CPD_318657,APL001556,O15
CPD_321901,APL001566,A16
CPD_323699,APL001572,A09
CPD_323863,APL001572,P09
CPD_324965,APL001576,K05
CPD_327186,APL001582,J22
CPD_328250,APL001586,O08
CPD_331522,APL001596,D09
CPD_335106,APL001607,B19
CPD_335317,APL001608,G12
CPD_336660,APL001612,D09
CPD_337723,APL001615,D16
CPD_338379,APL001617,J20
CPD_338356,APL001617,L14
CPD_347500,APL001619,C20
CPD_340925,APL001626,I03
CPD_342315,APL001630,E14
CPD_343237,APL001633,I06
CPD_345470,APL001640,E06
CPD_345440,APL001640,I17
CPD_346040,APL001642,I07
CPD_346050,APL001642,M09
CPD_349830,APL001653,B15
CPD_350795,APL001656,N15
CPD_351218,APL001657,L22
CPD_318483,APL001555,P11
CPD_319040,APL001557,O12
CPD_321908,APL001566,O16
CPD_323791,APL001572,O12
CPD_323847,APL001572,P05
CPD_324129,APL001573,C18
CPD_325152,APL001576,B13
CPD_326280,APL001580,C15
CPD_326325,APL001580,M06
CPD_327248,APL001583,E17
CPD_327499,APL001583,L20
CPD_327460,APL001583,N10
CPD_327593,APL001584,I04
CPD_328685,APL001587,F17
CPD_330112,APL001592,C15
CPD_333581,APL001602,D18
CPD_334789,APL001606,D19
CPD_335538,APL001609,I07
CPD_336538,APL001612,O17
CPD_336876,APL001613,E04
CPD_338111,APL001617,O11
CPD_342355,APL001630,F03
CPD_342617,APL001631,E10
CPD_343727,APL001634,P08
CPD_343946,APL001635,F03
CPD_344074,APL001635,F16
CPD_345375,APL001639,H22
CPD_349794,APL001653,J05
CPD_351689,APL001659,O20
CPD_352932,APL001663,M12
CPD_317915,APL001553,P10
CPD_323797,APL001572,K14
CPD_324200,APL001573,B15
CPD_327491,APL001583,L18
CPD_328585,APL001587,M12
CPD_330456,APL001593,G21
CPD_332662,APL001600,C07
CPD_337713,APL001615,P12
CPD_338555,APL001618,J03
CPD_338849,APL001619,M20
CPD_342172,APL001629,H18
CPD_342684,APL001631,L05
CPD_345202,APL001639,M18
CPD_347856,APL001647,C22
CPD_359297,APL001685,A03
CPD_319613,APL001559,A17
CPD_320320,APL001561,M16
CPD_322441,APL001568,A11
CPD_322463,APL001568,M15
CPD_323448,APL001571,K06
CPD_325046,APL001576,M06
CPD_325590,APL001577,P22
CPD_326197,APL001579,N14
CPD_328355,APL001586,B15
CPD_333251,APL001601,P14
CPD_333338,APL001602,M15
CPD_333828,APL001603,B19
CPD_335955,APL001610,A14
CPD_336105,APL001610,N10
CPD_336311,APL001611,I22
CPD_337659,APL001615,D19
CPD_338049,APL001616,D18
CPD_338061,APL001616,L20
CPD_338090,APL001617,E07
CPD_342526,APL001631,K05
CPD_344195,APL001636,G06
CPD_345951,APL001641,H06
CPD_346415,APL001643,I21
CPD_352583,APL001662,A06
CPD_358772,APL001681,P19
CPD_319183,APL001557,P08
CPD_320145,APL001560,P12
CPD_320306,APL001561,A14
CPD_323265,APL001570,L19
CPD_324710,APL001575,M21
CPD_326784,APL001581,F21
CPD_327758,APL001584,F06
CPD_328179,APL001586,A11
CPD_328648,APL001587,L07
CPD_329837,APL001591,M06
CPD_330208,APL001592,E20
CPD_330790,APL001594,C06
CPD_331580,APL001596,H04
CPD_333440,APL001602,I22
CPD_336327,APL001611,J05
CPD_337544,APL001615,M10
CPD_338369,APL001617,F18
CPD_341096,APL001626,D07
CPD_340986,APL001626,G19
CPD_345086,APL001639,E09
CPD_347136,APL001645,M22
CPD_353120,APL001663,H20
CPD_360162,APL001687,D19
CPD_318280,APL001554,J22
CPD_319230,APL001557,N20
CPD_319667,APL001559,O10
CPD_323491,APL001571,A18
CPD_323821,APL001572,K20
CPD_327601,APL001584,I06
CPD_327658,APL001584,K20
CPD_336041,APL001610,N13
CPD_336129,APL001610,N16
CPD_336530,APL001612,O15
CPD_337664,APL001615,N19
CPD_339198,APL001620,H09
CPD_341913,APL001629,A13
CPD_342213,APL001630,I07
CPD_342817,APL001631,F20
CPD_343886,APL001635,M08
CPD_346625,APL001643,N14
CPD_348949,APL001650,P14
CPD_359665,APL001686,A15
CPD_359809,APL001686,B11
CPD_325426,APL001577,G22
CPD_327572,APL001584,M17
CPD_328003,APL001585,B07
CPD_331087,APL001595,G19
CPD_334874,APL001606,N20
CPD_335336,APL001608,O16
CPD_337783,APL001616,M09
CPD_338074,APL001617,E03
CPD_338693,APL001618,H20
CPD_341105,APL001626,F09
CPD_341304,APL001627,C19
CPD_341714,APL001628,B03
CPD_343490,APL001634,E09
CPD_343873,APL001635,C06
CPD_344034,APL001635,F06
CPD_344022,APL001635,N21
CPD_345840,APL001641,I18
CPD_349455,APL001652,C22
CPD_353102,APL001663,D16
CPD_353113,APL001663,J18
CPD_320586,APL001562,A04
CPD_320618,APL001562,A12
CPD_320903,APL001563,M21
CPD_322505,APL001568,A08
CPD_323676,APL001572,C03
CPD_324043,APL001573,G15
CPD_327454,APL001583,B10
CPD_327280,APL001583,E06
CPD_327417,APL001583,H19
CPD_327245,APL001583,O15
CPD_328173,APL001586,E09
CPD_330558,APL001593,D07
CPD_331870,APL001597,N15
CPD_334419,APL001605,P05
CPD_336057,APL001610,N17
CPD_336477,APL001612,E03
CPD_337491,APL001615,C17
CPD_338843,APL001619,O18
CPD_341867,APL001628,D22
CPD_343281,APL001633,A18
CPD_344330,APL001636,F19
CPD_345628,APL001640,B06
CPD_345626,APL001640,N04
CPD_345578,APL001640,N11
CPD_345727,APL001641,G09
CPD_346937,APL001644,P12
CPD_348166,APL001648,O18
CPD_352649,APL001662,E22
CPD_353874,APL001666,M08
CPD_359195,APL001683,A07
CPD_360109,APL001687,J05
CPD_327670,APL001584,D03
CPD_329025,APL001588,B04
CPD_329062,APL001588,L12
CPD_330051,APL001591,J20
CPD_330659,APL001593,N12
CPD_060589,APL001595,J16
CPD_333441,APL001602,K22
CPD_334379,APL001605,O16
CPD_338001,APL001616,D06
CPD_338766,APL001619,K17
CPD_339384,APL001621,O15
CPD_342269,APL001630,I21
CPD_343273,APL001633,A16
CPD_345632,APL001640,J06
CPD_345880,APL001641,J07
CPD_346061,APL001642,C13
CPD_350180,APL001654,N21
CPD_351930,APL001660,A21
CPD_352094,APL001660,P21
CPD_353221,APL001664,A06
CPD_360106,APL001687,D05
CPD_360265,APL001688,A05
CPD_317333,APL001552,A05
CPD_318187,APL001554,P17
CPD_321486,APL001565,A11
CPD_321590,APL001565,A18
CPD_322066,APL001566,L16
CPD_323739,APL001572,E19
CPD_327241,APL001583,G15
CPD_329396,APL001589,J16
CPD_333300,APL001602,A07
CPD_333659,APL001603,O15
CPD_335027,APL001607,O18
CPD_335517,APL001608,N22
CPD_335875,APL001610,O11
CPD_336392,APL001611,L21
CPD_339320,APL001620,N20
CPD_341391,APL001627,A22
CPD_341622,APL001628,E19
CPD_343407,APL001633,P08
CPD_343770,APL001634,F20
CPD_344277,APL001636,L05
CPD_344735,APL001637,P20
CPD_346657,APL001643,N22
CPD_347837,APL001647,M16
CPD_353268,APL001664,O16
CPD_353663,APL001665,F15
CPD_353687,APL001665,F21
CPD_357590,APL001678,M03
CPD_359695,APL001686,M21
CPD_360041,APL001687,A10
CPD_323377,APL001571,M07
CPD_327183,APL001582,D22
CPD_327630,APL001584,C14
CPD_330738,APL001594,K11
CPD_331141,APL001595,C14
CPD_335886,APL001610,E15
CPD_337536,APL001615,M08
CPD_337986,APL001616,F21
CPD_338315,APL001617,J04
CPD_338821,APL001619,C14
CPD_343038,APL001632,D16
CPD_343860,APL001635,I21
CPD_344597,APL001637,L05
CPD_344614,APL001637,N09
CPD_345423,APL001640,G13
CPD_345711,APL001641,G05
CPD_346363,APL001643,A09
CPD_318491,APL001555,P13
CPD_320849,APL001563,A09
CPD_321151,APL001564,A05
CPD_321889,APL001566,I12
CPD_324599,APL001574,P14
CPD_324968,APL001576,A07
CPD_325253,APL001576,L18
CPD_327068,APL001582,N11
CPD_330180,APL001592,M12
CPD_330928,APL001594,J19
CPD_332693,APL001600,A15
CPD_333165,APL001601,B13
CPD_340520,APL001624,N21
CPD_341059,APL001626,I18
CPD_342027,APL001629,E22
CPD_342348,APL001630,G22
CPD_345400,APL001640,I07
CPD_349493,APL001652,P09
CPD_353110,APL001663,D18
CPD_319248,APL001558,A05
CPD_323298,APL001570,P08
CPD_323401,APL001571,M13
CPD_325880,APL001578,D16
CPD_327309,APL001583,O12
CPD_328352,APL001586,L13
CPD_329871,APL001591,A16
CPD_330761,APL001594,I17
CPD_333554,APL001602,N10
CPD_334494,APL001605,F06
CPD_334596,APL001606,A11
CPD_337555,APL001615,C14
CPD_338097,APL001617,C09
CPD_338656,APL001618,D10
CPD_342385,APL001630,B11
CPD_344420,APL001636,J22
CPD_349862,APL001653,B04
CPD_351729,APL001659,P09
CPD_352319,APL001661,A20
CPD_358527,APL001680,B20
CPD_320936,APL001563,O10
CPD_323101,APL001570,M17
CPD_324521,APL001574,D15
CPD_324970,APL001576,E07
CPD_325090,APL001576,E18
CPD_325289,APL001577,C07
CPD_330077,APL001592,M05
CPD_337704,APL001615,N10
CPD_339225,APL001620,N15
CPD_341286,APL001627,O13
CPD_341914,APL001629,C13
CPD_343394,APL001633,F06
CPD_343841,APL001635,C17
CPD_346303,APL001642,J14
CPD_346396,APL001643,C17
CPD_347694,APL001646,P20
CPD_349501,APL001652,P11
CPD_349927,APL001653,D20
CPD_353033,APL001663,J17
CPD_354857,APL001669,E16
CPD_319102,APL001557,L07
CPD_324656,APL001575,A09
CPD_328194,APL001586,O13
CPD_333140,APL001601,P05
CPD_334467,APL001605,P17
CPD_338682,APL001618,H16
CPD_341860,APL001628,F20
CPD_341821,APL001628,H10
CPD_342314,APL001630,C14
CPD_343070,APL001632,F03
CPD_346389,APL001643,E15
CPD_347904,APL001647,D13
CPD_348254,APL001648,P19
CPD_352803,APL001662,L20
CPD_353282,APL001664,K20
CPD_359426,APL001685,C16
CPD_322519,APL001568,M10
CPD_327076,APL001582,N13
CPD_327837,APL001585,E05
CPD_332988,APL001601,O07
CPD_336794,APL001613,A03
CPD_338333,APL001617,N08
CPD_340795,APL001625,D11
CPD_340933,APL001626,K05
CPD_341412,APL001627,N05
CPD_342483,APL001630,F16
CPD_342616,APL001631,C10
CPD_342549,APL001631,M11
CPD_345806,APL001641,E10
CPD_353083,APL001663,N10
CPD_353421,APL001664,B16
CPD_360306,APL001688,C15
CPD_320935,APL001563,M10
CPD_321815,APL001566,C13
CPD_322536,APL001568,O14
CPD_323698,APL001572,O07
CPD_323751,APL001572,O21
CPD_323826,APL001572,E22
CPD_326030,APL001579,O12
CPD_328797,APL001588,E05
CPD_335622,APL001609,A10
CPD_337321,APL001614,P13
CPD_337767,APL001616,M05
CPD_339038,APL001620,A09
CPD_339487,APL001621,M22
CPD_341955,APL001629,E04
CPD_344739,APL001637,H22
CPD_345558,APL001640,F07
CPD_348278,APL001648,P06
CPD_353861,APL001666,A06
CPD_359736,APL001686,O12
CPD_321065,APL001563,D04
CPD_322479,APL001568,M19
CPD_324763,APL001575,G16
CPD_326407,APL001580,B07
CPD_328703,APL001587,J21
CPD_329359,APL001589,P06
CPD_337730,APL001615,B18
CPD_337922,APL001616,F05
CPD_338155,APL001617,G04
CPD_340440,APL001624,M22
CPD_340699,APL001625,C08
CPD_340830,APL001625,J19
CPD_341154,APL001626,H21
CPD_341656,APL001628,I08
CPD_342443,APL001630,F06
CPD_343170,APL001633,A09
CPD_343994,APL001635,F15
CPD_345174,APL001639,E12
CPD_346181,APL001642,F03
CPD_348661,APL001649,N22
CPD_351139,APL001657,N21
CPD_350932,APL001657,O09
CPD_351697,APL001659,O22
CPD_322164,APL001567,E21
CPD_326867,APL001581,L22
CPD_327513,APL001584,G03
CPD_328124,APL001585,D18
CPD_329041,APL001588,B08
CPD_331426,APL001596,C06
CPD_331732,APL001597,G21
CPD_332134,APL001598,M22
CPD_332725,APL001600,A04
CPD_335847,APL001610,G05
CPD_336254,APL001611,G08
CPD_337669,APL001615,H21
CPD_339104,APL001620,E06
CPD_341175,APL001626,B08
CPD_342442,APL001630,D06
CPD_342405,APL001630,J15
CPD_343618,APL001634,E22
CPD_344574,APL001637,M20
CPD_346247,APL001642,J19
CPD_355987,APL001672,J20
CPD_358189,APL001679,L14
CPD_359099,APL001682,P21
CPD_363651,APL001684,M04
CPD_359825,APL001686,B15
CPD_359901,APL001686,J14
CPD_321208,APL001564,C21
CPD_322760,APL001569,A11
CPD_323585,APL001571,N19
CPD_325075,APL001576,G14
CPD_325127,APL001576,P05
CPD_326925,APL001582,O15
CPD_327273,APL001583,G04
CPD_327735,APL001584,H19
CPD_328863,APL001588,M21
CPD_330430,APL001593,C15
CPD_333099,APL001601,M16
CPD_336469,APL001611,F22
CPD_337810,APL001616,E17
CPD_342818,APL001631,H20
CPD_343164,APL001633,E07
CPD_345294,APL001639,F21
CPD_345722,APL001641,M07
CPD_351186,APL001657,L14
CPD_352390,APL001661,P15
CPD_317548,APL001552,P17
CPD_322235,APL001567,C20
CPD_322520,APL001568,O10
CPD_323968,APL001572,B18
CPD_324128,APL001573,A18
CPD_328593,APL001587,M14
CPD_328886,APL001588,K08
CPD_330998,APL001594,F18
CPD_334818,APL001606,N06
CPD_336096,APL001610,L08
CPD_336914,APL001613,A14
CPD_342212,APL001630,G07
CPD_342472,APL001630,P12
CPD_343128,APL001632,L17
CPD_346045,APL001642,C09
CPD_346277,APL001642,F08
CPD_353121,APL001663,J20
CPD_356759,APL001675,A16
CPD_319303,APL001558,A19
CPD_324289,APL001573,D18
CPD_326980,APL001582,M10
CPD_327473,APL001583,H14
CPD_328359,APL001586,J15
CPD_330156,APL001592,K06
CPD_330204,APL001592,M18
CPD_335222,APL001608,I07
CPD_337624,APL001615,N09
CPD_337822,APL001616,M19
CPD_338361,APL001617,F16
CPD_338339,APL001617,J10
CPD_338794,APL001619,C06
CPD_341732,APL001628,F07
CPD_343932,APL001635,I20
CPD_346137,APL001642,M12
CPD_359360,APL001685,O17
CPD_359456,APL001685,O22
CPD_321885,APL001566,A12
CPD_323536,APL001571,L07
CPD_329728,APL001590,D20
CPD_330236,APL001592,N05
CPD_332795,APL001600,M20
CPD_335242,APL001608,A13
CPD_336072,APL001610,L21
CPD_338260,APL001617,L09
CPD_338936,APL001619,B04
CPD_340708,APL001625,E10
CPD_341422,APL001627,B09
CPD_342102,APL001629,L19
CPD_345178,APL001639,M12
CPD_346021,APL001642,C03
CPD_348622,APL001649,P12
CPD_350673,APL001656,G06
CPD_353339,APL001664,N13
CPD_353782,APL001666,C05
CPD_359503,APL001685,N13
CPD_332381,APL001559,A22
CPD_322234,APL001567,A20
CPD_326447,APL001580,B17
CPD_326869,APL001581,P22
CPD_327020,APL001582,M20
CPD_328011,APL001585,B09
CPD_328338,APL001586,P09
CPD_329815,APL001591,A21
CPD_330952,APL001594,J06
CPD_330977,APL001594,L12
CPD_331277,APL001595,D08
CPD_331369,APL001596,A11
CPD_331583,APL001596,N04
CPD_337434,APL001615,A03
CPD_339512,APL001621,P07
CPD_342326,APL001630,K16
CPD_344098,APL001635,F22
CPD_344487,APL001637,O17
CPD_345276,APL001639,B17
CPD_345235,APL001639,P05
CPD_346030,APL001642,E05
CPD_353543,APL001665,E06
CPD_353551,APL001665,E08
CPD_355825,APL001672,M18
CPD_320097,APL001560,P19
CPD_323563,APL001571,B15
CPD_325265,APL001576,D22
CPD_328372,APL001586,D19
CPD_328724,APL001587,D08
CPD_330687,APL001593,F20
CPD_331917,APL001597,L08
CPD_338976,APL001619,F14
CPD_339116,APL001620,M08
CPD_339360,APL001621,O09
CPD_341941,APL001629,I19
CPD_342564,APL001631,K15
CPD_342888,APL001632,C17
CPD_343761,APL001634,D18
CPD_345014,APL001638,F12
CPD_345680,APL001640,J18
CPD_346105,APL001642,K04
CPD_351219,APL001657,N22
CPD_353003,APL001663,N09
CPD_353743,APL001665,F16
CPD_353705,APL001665,J06
CPD_353821,APL001666,A15
CPD_359985,APL001687,A15
CPD_328047,APL001585,J17
CPD_329910,APL001591,P03
CPD_330242,APL001592,J07
CPD_330514,APL001593,K16
CPD_333921,APL001603,L22
CPD_335122,APL001607,B04
CPD_336172,APL001611,C07
CPD_337497,APL001615,O17
CPD_338591,APL001618,B13
CPD_338759,APL001619,M15
CPD_341095,APL001626,B07
CPD_342243,APL001630,E15
CPD_342922,APL001632,I06
CPD_344870,APL001638,O14
CPD_346284,APL001642,D10
CPD_346466,APL001643,O14
CPD_347767,APL001647,A19
CPD_348401,APL001649,E17
CPD_353746,APL001665,L16
